State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
Texas,Burnet County,0,3690,1510,0,0,0.00,0,0,0,0,0,0,8.2,88805,0,0,0,0,0,0,0,0,3690,100.00,705,19.10,749,20.30,1014,27.48,3450,93.50,19,0.51,26,0.70,0,0.00,15,0.41,180,4.88,495,13.41,4,0.29,46,3.06,703,749,1014,3450,19,26,0,15,180,495,4,47
Texas,Burnet County,1,6791,2784,0,74,1.09,0,0,0,0,1,0,7.7,61912,1,1,1,1,1,0,0,1,5372,79.11,1508,22.21,1379,20.30,1018,14.98,4500,66.27,204,3.00,44,0.65,1,0.01,39,0.57,585,8.61,1344,19.78,224,8.03,262,9.42,2257,1714,1243,5731,238,57,1,43,721,1730,345,353
Texas,Burnet County,0,5791,2334,0,1,0.02,0,0,0,0,0,0,10.6,87591,0,0,0,0,0,0,0,0,5791,100.00,1642,28.35,1223,21.12,924,15.96,5213,90.02,43,0.74,29,0.50,7,0.12,27,0.47,472,8.15,944,16.30,64,2.72,138,5.89,1631,1223,924,5213,43,29,7,27,472,944,62,135
Texas,Caldwell County,0,5626,1773,0,0,0.00,0,0,0,0,0,1,13.3,50211,0,0,0,0,0,0,0,0,5601,99.55,2453,43.61,1726,30.69,460,8.18,4279,76.06,244,4.34,38,0.67,3,0.05,74,1.32,963,17.12,2978,52.93,30,1.69,208,11.73,3206,1736,461,4302,244,38,3,75,964,2989,38,265
Texas,Caldwell County,0,3840,1349,0,172,4.48,0,0,0,0,0,1,13.0,65045,0,0,0,0,0,0,0,0,3840,100.00,1730,45.04,1082,28.18,498,12.97,3371,87.79,196,5.10,17,0.44,1,0.03,32,0.83,223,5.81,992,25.83,16,1.22,136,10.06,1866,1082,498,3371,196,17,1,32,223,992,17,142
Texas,Caldwell County,1,5199,1375,0,1246,23.97,1,1,1,1,1,1,21.7,62019,1,1,1,1,1,0,0,1,4137,79.58,2136,41.09,896,17.24,404,7.77,2968,57.08,631,12.14,18,0.34,3,0.06,26,0.50,492,9.46,1796,34.54,218,15.89,176,12.82,1597,1224,533,3633,747,18,4,37,760,2511,253,242
Texas,Caldwell County,1,4177,1560,0,0,0.00,1,1,1,0,0,1,5.2,68250,1,1,1,1,1,0,0,0,3430,82.12,769,18.40,910,21.79,485,11.61,2677,64.09,129,3.10,29,0.69,0,0.00,21,0.50,574,13.73,1504,36.00,12,0.76,62,3.95,1049,1069,603,3265,159,30,0,30,693,1835,23,81
Texas,Caldwell County,1,3606,1264,0,76,2.11,1,1,1,0,0,1,13.5,62875,1,1,1,1,1,0,0,0,3207,88.94,1267,35.14,906,25.13,439,12.18,2329,64.59,252,6.99,8,0.22,2,0.06,33,0.91,583,16.17,1997,55.38,84,6.67,198,15.66,1457,1013,486,2632,288,12,2,35,637,2220,102,222
Texas,Caldwell County,0,7602,2068,0,1709,22.48,0,0,0,0,0,1,27.3,59464,0,0,0,0,0,0,0,0,7602,100.00,4333,56.99,1879,24.72,610,8.02,5640,74.19,403,5.30,205,2.70,2,0.03,62,0.82,1290,16.97,3905,51.37,36,1.74,198,9.57,4246,1879,610,5640,403,205,2,62,1290,3905,39,201
Texas,Caldwell County,0,2356,921,0,0,0.00,0,0,0,0,0,0,4.0,85446,1,1,0,0,0,1,0,0,2356,100.00,620,26.30,506,21.48,387,16.43,2022,85.82,81,3.44,7,0.30,0,0.00,10,0.42,236,10.02,485,20.59,0,0.00,42,4.57,588,506,387,2022,81,7,0,10,236,485,0,46
Texas,Caldwell County,1,5660,1991,0,173,3.06,1,1,1,0,0,1,29.6,49360,1,1,1,1,1,0,0,0,3648,64.45,1895,33.48,926,16.37,701,12.38,2658,46.97,290,5.12,29,0.50,1,0.02,19,0.34,651,11.50,1745,30.84,59,2.97,259,12.99,3058,1549,932,4000,467,30,1,24,1138,2985,100,427
Texas,Calhoun County,1,5409,1894,0,138,2.55,0,0,0,0,0,0,9.2,80530,1,1,1,1,1,0,0,0,3803,70.31,1217,22.50,1053,19.47,492,9.09,2917,53.92,78,1.45,352,6.51,0,0.01,14,0.26,442,8.16,1964,36.31,59,3.09,222,11.74,1598,1449,775,4254,92,441,1,30,591,2607,67,303
Texas,Calhoun County,1,4375,1462,0,55,1.26,1,1,1,0,0,1,23.2,36172,1,1,1,1,1,0,0,0,4375,100.00,2330,53.26,1315,30.06,503,11.50,3314,75.75,310,7.09,19,0.43,5,0.11,24,0.55,703,16.07,2887,65.99,59,4.04,285,19.53,2227,1315,503,3314,310,19,5,24,703,2887,56,296
Texas,Calhoun County,0,1454,577,0,55,3.78,0,0,0,0,0,0,6.8,76850,1,1,0,0,0,1,0,0,1454,100.00,477,32.79,331,22.76,277,19.05,1288,88.58,9,0.62,60,4.13,0,0.00,7,0.48,90,6.19,391,26.89,17,2.88,73,12.60,528,331,277,1288,9,60,0,7,90,391,18,79
Texas,Calhoun County,1,6255,2279,0,0,0.00,0,0,0,0,0,0,9.5,95294,1,1,1,1,1,0,0,0,5899,94.31,2065,33.01,1546,24.71,904,14.46,5125,81.93,119,1.90,59,0.94,0,0.00,25,0.40,571,9.13,2877,45.99,66,2.90,305,13.39,2182,1671,934,5201,132,315,0,25,582,2918,84,338
Texas,Calhoun County,0,3888,1554,0,1,0.03,1,1,0,0,0,1,22.4,46483,1,1,0,0,0,1,0,0,3888,100.00,1598,41.10,905,23.28,745,19.16,3375,86.81,22,0.57,113,2.91,2,0.05,18,0.46,358,9.21,1119,28.78,73,4.67,198,12.75,1503,905,745,3375,22,113,2,18,358,1119,57,162
Texas,Callahan County,1,4744,1858,0,34,0.72,0,0,0,0,0,0,16.3,60714,1,1,1,1,1,0,0,0,4351,91.72,1637,34.50,1123,23.67,742,15.65,4136,87.18,23,0.48,21,0.44,1,0.02,23,0.48,148,3.12,305,6.43,48,2.56,172,9.28,1759,1213,814,4518,23,21,1,28,153,324,51,168
Texas,Callahan County,0,4543,1746,0,0,0.00,0,0,0,0,0,0,11.5,65741,1,1,0,0,0,1,0,0,4514,99.37,1346,29.63,1127,24.81,687,15.12,4144,91.22,110,2.42,23,0.51,7,0.15,22,0.48,209,4.59,350,7.70,16,0.94,82,4.67,1310,1133,692,4171,110,23,7,22,210,351,19,82
Texas,Callahan County,0,4257,1843,0,41,0.96,0,0,0,0,0,0,14.4,58605,0,0,0,0,0,0,0,0,3940,92.56,1746,41.01,812,19.06,885,20.80,3732,87.68,7,0.16,13,0.31,0,0.00,22,0.52,166,3.89,335,7.88,75,4.07,182,9.90,2165,879,959,4035,8,13,0,25,176,350,86,207
Texas,Cameron County,0,8437,2658,0,0,0.00,0,0,0,0,0,1,27.1,46723,0,0,0,0,0,0,0,0,6823,80.87,3802,45.06,2072,24.55,1016,12.04,6005,71.17,32,0.38,30,0.35,1,0.01,39,0.46,716,8.49,5618,66.59,82,3.09,469,17.64,4573,2545,1257,7462,36,32,2,43,862,6979,200,663
Texas,Cameron County,0,1989,562,0,0,0.00,0,0,0,0,0,1,24.2,49630,0,0,0,0,0,0,0,0,1989,100.00,1120,56.33,603,30.32,191,9.60,1597,80.29,14,0.70,5,0.25,0,0.00,10,0.50,363,18.25,1741,87.53,16,2.80,132,23.42,1348,603,191,1597,14,5,0,10,363,1741,19,159
Texas,Cameron County,1,7607,2571,0,282,3.71,1,1,1,1,1,1,29.3,54664,1,1,1,1,1,0,0,1,7541,99.13,3400,44.70,2160,28.39,1232,16.19,6635,87.23,97,1.27,119,1.56,0,0.00,47,0.62,643,8.45,5394,70.91,188,7.30,635,24.70,3459,2176,1240,6693,97,119,0,47,651,5445,187,592
Texas,Cameron County,0,5460,1520,0,0,0.00,0,0,0,1,1,1,26.5,39448,0,0,0,0,0,0,0,1,5460,100.00,3139,57.49,1805,33.06,498,9.12,4528,82.93,14,0.26,5,0.09,0,0.00,21,0.38,892,16.34,5101,93.42,102,6.74,556,36.55,3128,1805,498,4528,14,5,0,21,892,5101,98,541
Texas,Cameron County,0,8349,2568,0,0,0.00,0,0,0,1,1,1,17.0,55140,0,0,0,0,0,0,0,1,8349,100.00,4342,52.00,2676,32.05,1019,12.21,7486,89.66,52,0.62,48,0.57,0,0.00,51,0.61,712,8.53,6588,78.91,190,7.40,550,21.42,4880,2676,1019,7486,52,48,0,51,712,6588,171,569
Texas,Cameron County,0,5286,1482,0,0,0.00,0,0,0,0,0,1,25.9,47354,0,0,0,0,0,0,0,0,5286,100.00,2910,55.04,1768,33.45,389,7.36,4450,84.18,35,0.66,7,0.13,3,0.06,29,0.55,762,14.42,4718,89.25,71,4.78,384,25.91,3683,1768,389,4450,35,7,3,29,762,4718,87,463
Texas,Cameron County,1,6683,2285,0,0,0.00,1,1,1,1,1,1,27.8,52679,1,1,1,1,1,0,0,1,6683,100.00,3694,55.28,1896,28.37,1259,18.84,6130,91.72,24,0.36,44,0.66,3,0.04,41,0.61,441,6.60,4623,69.17,100,4.38,374,16.38,4305,1896,1259,6130,24,44,3,41,441,4623,150,414
Texas,Cameron County,1,2529,739,0,0,0.00,0,1,0,0,0,1,38.2,28362,0,1,0,1,0,0,0,0,1489,58.86,1065,42.11,510,20.17,164,6.48,1312,51.89,1,0.02,0,0.00,0,0.00,11,0.44,164,6.50,1439,56.89,60,8.18,175,23.73,1695,869,296,2160,4,0,0,14,351,2448,75,271
Texas,Cameron County,1,8795,2843,0,11,0.13,1,1,1,1,1,1,34.6,36667,1,1,1,1,1,0,0,1,7436,84.55,4565,51.90,2369,26.93,776,8.83,6336,72.04,53,0.60,46,0.53,9,0.11,40,0.46,951,10.82,6415,72.94,222,7.82,709,24.93,5268,2869,890,7472,70,52,11,48,1142,7603,220,818
Texas,Cameron County,1,1858,632,0,0,0.00,0,0,0,0,0,0,15.9,81500,0,1,0,1,0,0,0,0,737,39.67,214,11.53,205,11.04,105,5.62,665,35.78,5,0.29,6,0.31,0,0.00,2,0.11,59,3.17,496,26.70,0,0.00,27,4.21,446,493,267,1679,10,13,0,4,152,1285,0,59
Texas,Cameron County,1,3268,1087,0,0,0.00,0,1,0,0,0,1,26.5,35625,0,1,0,1,0,0,0,0,1110,33.97,681,20.84,330,10.10,134,4.11,1008,30.84,9,0.28,3,0.09,0,0.00,4,0.12,86,2.63,1024,31.34,44,4.06,55,5.05,1584,993,387,2932,41,16,0,6,273,2625,148,160
Texas,Cameron County,1,7269,2621,0,67,0.92,0,1,0,1,1,1,43.8,33527,0,1,0,1,0,0,0,1,3660,50.35,2652,36.49,1322,18.19,331,4.56,3216,44.24,51,0.70,71,0.98,4,0.05,16,0.22,303,4.17,2973,40.90,116,4.42,404,15.42,4439,2356,667,6444,117,88,5,25,590,5831,205,761
Texas,Cameron County,1,1651,567,0,0,0.00,0,1,0,1,1,1,43.0,27121,0,1,0,1,0,0,0,1,1487,90.04,1147,69.45,475,28.77,164,9.93,1255,75.99,12,0.73,4,0.24,0,0.00,4,0.24,212,12.84,1383,83.76,101,17.82,144,25.36,1109,509,210,1399,14,4,0,5,229,1538,99,143
Texas,Cameron County,1,3304,1003,0,0,0.00,0,1,0,0,0,1,46.3,30179,0,1,0,1,0,0,0,0,922,27.90,666,20.16,273,8.25,150,4.54,785,23.77,9,0.28,2,0.07,0,0.00,5,0.15,120,3.63,881,26.65,50,4.97,108,10.79,1996,1089,494,2705,38,6,0,27,528,3179,142,329
Texas,Cameron County,1,2918,895,0,126,4.32,0,1,0,0,0,1,39.1,27404,0,1,0,1,0,0,0,0,1924,65.94,1481,50.75,569,19.49,281,9.62,1665,57.06,13,0.45,2,0.06,1,0.03,9,0.31,234,8.03,1827,62.60,47,5.21,228,25.47,1851,868,422,2442,34,5,1,20,416,2742,65,290
Texas,Cameron County,1,1658,499,0,0,0.00,0,1,0,0,0,1,35.5,26875,0,1,0,1,0,0,0,0,927,55.88,542,32.68,277,16.72,97,5.84,768,46.35,6,0.36,2,0.12,0,0.00,7,0.42,143,8.63,764,46.08,6,1.12,96,19.16,1189,496,194,1385,7,3,0,9,254,1450,16,173
Texas,Cameron County,1,1729,623,0,0,0.00,0,1,0,0,0,1,21.6,50833,0,1,0,1,0,0,0,0,1395,80.66,699,40.44,444,25.70,151,8.73,1260,72.86,15,0.85,12,0.67,6,0.35,12,0.68,91,5.26,951,55.00,56,9.00,114,18.34,691,533,192,1556,16,19,6,16,116,1140,58,122
Texas,Cameron County,1,3995,1532,0,91,2.28,0,0,0,0,0,0,7.9,78828,1,1,1,1,1,0,0,0,3995,100.00,1062,26.57,972,24.33,551,13.79,3528,88.31,62,1.55,116,2.90,8,0.20,11,0.28,270,6.76,2163,54.14,76,4.97,135,8.81,1129,972,551,3528,62,116,8,11,270,2163,73,125
Texas,Cameron County,1,6337,2003,0,0,0.00,0,0,0,0,1,0,19.8,58085,1,1,1,1,1,0,0,1,5926,93.51,2019,31.86,1816,28.66,685,10.81,5154,81.32,22,0.35,42,0.67,0,0.00,28,0.45,680,10.73,5118,80.76,120,5.97,263,13.15,2195,1898,807,5539,22,43,0,30,703,5371,144,305
Texas,Cameron County,1,5728,1755,0,7,0.12,1,1,1,1,1,1,41.5,29897,1,1,1,1,1,0,0,1,4083,71.28,2835,49.50,1420,24.78,333,5.81,3527,61.58,17,0.29,3,0.05,0,0.00,17,0.30,519,9.06,3794,66.24,107,6.07,386,21.99,4433,1946,563,4869,39,7,0,18,795,5347,150,571
Texas,Cameron County,1,6829,1800,0,56,0.82,0,1,0,0,0,1,41.7,26223,0,1,0,1,0,0,0,0,2953,43.24,1929,28.24,1074,15.73,292,4.27,2563,37.53,11,0.16,7,0.10,1,0.01,5,0.07,366,5.37,2876,42.11,71,3.92,240,13.33,4042,2381,837,5873,23,9,1,7,916,6627,120,570
Texas,Cameron County,1,6837,1922,0,1,0.01,1,1,1,0,0,1,41.7,28258,1,1,1,1,1,0,0,0,6550,95.80,4428,64.76,2414,35.30,650,9.50,5499,80.42,28,0.40,16,0.23,1,0.01,30,0.44,977,14.28,6254,91.47,73,3.78,640,33.31,4754,2501,705,5744,28,16,1,38,1010,6523,71,717
Texas,Cameron County,1,5783,1886,0,360,6.23,1,1,1,1,1,1,35.5,35729,1,1,1,1,1,0,0,1,4678,80.89,2723,47.09,1440,24.90,850,14.71,4018,69.48,48,0.82,161,2.79,1,0.02,30,0.51,420,7.27,3891,67.29,145,7.70,400,21.22,3399,1800,914,4957,58,170,1,43,554,4874,190,520
Texas,Cameron County,1,3922,1040,0,123,3.14,1,1,1,1,1,1,41.7,30679,1,1,1,1,1,0,0,1,3922,100.00,2616,66.69,1317,33.58,358,9.13,3392,86.49,13,0.33,75,1.91,0,0.00,21,0.54,421,10.73,3627,92.48,118,11.36,367,35.28,2414,1317,358,3392,13,75,0,21,421,3627,115,345
Texas,Cameron County,1,6150,2018,0,0,0.00,1,1,1,0,0,1,27.5,45694,1,1,1,1,1,0,0,0,3885,63.17,2306,37.49,1201,19.53,567,9.23,3513,57.13,17,0.28,16,0.27,0,0.00,12,0.19,326,5.31,3291,53.51,80,3.96,289,14.32,3528,1903,1023,5520,18,25,0,20,567,5258,162,450
Texas,Cameron County,1,4501,1483,0,0,0.00,1,1,1,0,0,1,26.1,50458,1,1,1,1,1,0,0,0,4501,100.00,2295,50.98,1333,29.62,701,15.57,4126,91.67,9,0.20,10,0.22,1,0.02,19,0.42,336,7.47,3455,76.76,87,5.85,321,21.64,2375,1333,701,4126,9,10,1,19,336,3455,85,362
Texas,Cameron County,0,2542,662,0,0,0.00,0,0,0,0,0,1,34.2,36278,0,0,0,0,0,0,0,0,2542,100.00,1667,65.58,952,37.45,221,8.69,1302,51.22,9,0.35,2,0.08,1,0.04,6,0.24,1222,48.07,2455,96.58,76,11.42,277,41.87,1669,952,221,1302,9,2,1,6,1222,2455,78,286
Texas,Cameron County,1,5475,1973,0,10,0.18,1,1,1,0,0,1,16.2,51895,1,1,1,1,1,0,0,0,5057,92.36,1750,31.97,1367,24.96,1035,18.90,4577,83.60,27,0.50,82,1.49,2,0.03,17,0.32,351,6.42,3478,63.52,57,2.89,168,8.53,2164,1457,1160,4949,31,93,2,18,382,3713,64,208
Texas,Cameron County,1,5401,1683,0,17,0.31,1,1,1,0,0,1,20.8,59310,1,1,1,1,1,0,0,0,5401,100.00,2648,49.03,1606,29.74,692,12.81,4886,90.46,36,0.67,28,0.52,2,0.04,22,0.41,427,7.91,4177,77.34,39,2.31,182,10.84,2747,1606,692,4886,36,28,2,22,427,4177,43,199
Texas,Cameron County,0,5103,1711,0,13,0.25,0,0,0,0,0,0,17.1,61149,0,0,0,0,0,0,0,0,5010,98.18,1883,36.91,1315,25.77,1106,21.68,4436,86.93,21,0.42,56,1.09,0,0.00,27,0.52,470,9.22,3629,71.11,52,3.06,120,7.04,1593,1345,1115,4519,22,56,0,27,479,3713,49,109
Texas,Cameron County,0,5824,1402,0,0,0.00,0,0,0,0,0,1,41.7,28652,0,0,0,0,0,0,0,0,5824,100.00,4351,74.70,2229,38.27,472,8.10,5099,87.55,12,0.21,10,0.17,0,0.00,3,0.05,700,12.02,5588,95.95,35,2.52,277,19.75,3977,2229,472,5099,12,10,0,3,700,5588,34,285
Texas,Cameron County,1,10831,2773,0,112,1.03,1,1,1,1,1,1,28.4,34611,1,1,1,1,1,0,0,1,10809,99.80,6683,61.71,3975,36.70,796,7.35,8799,81.24,47,0.43,17,0.16,0,0.00,90,0.83,1856,17.14,9867,91.10,122,4.41,613,22.09,6343,3981,798,8818,47,17,0,90,1859,9884,135,686
Texas,Cameron County,0,4677,1504,0,808,17.28,0,0,0,0,0,1,22.7,61581,0,0,0,0,0,0,0,0,4677,100.00,1993,42.62,887,18.97,692,14.80,4044,86.47,126,2.69,116,2.48,0,0.00,15,0.32,376,8.04,2400,51.31,39,2.58,91,6.06,1625,887,692,4044,126,116,0,15,376,2400,40,94
Texas,Cameron County,1,4696,1582,0,9,0.19,0,1,0,1,1,1,27.7,51161,0,1,0,1,0,0,0,1,2479,52.80,1459,31.07,640,13.62,311,6.62,2060,43.87,12,0.25,9,0.20,0,0.00,9,0.19,389,8.28,1980,42.16,131,8.26,79,5.02,2264,1312,649,3921,25,24,0,14,712,3571,143,159
Texas,Cameron County,0,3729,1849,0,0,0.00,0,0,0,0,1,0,9.0,95694,0,0,0,0,0,0,0,1,2888,77.44,751,20.13,277,7.43,1083,29.05,2720,72.94,29,0.77,43,1.15,1,0.03,15,0.39,81,2.17,631,16.91,134,7.24,0,0.00,808,421,1262,3499,37,51,1,22,119,924,155,0
Texas,Cameron County,0,6498,1752,0,0,0.00,0,0,0,1,1,1,29.9,48333,0,0,0,0,0,0,0,1,5827,89.67,2970,45.71,2133,32.82,480,7.38,4453,68.54,21,0.33,13,0.20,1,0.01,31,0.47,1308,20.12,5314,81.77,108,6.14,327,18.69,3656,2401,510,4975,28,13,1,35,1446,5963,142,412
Texas,Cameron County,1,4888,1401,0,0,0.00,1,1,1,0,0,1,30.7,55026,1,1,1,1,1,0,0,0,3875,79.28,1745,35.70,1270,25.99,356,7.28,3432,70.21,14,0.29,4,0.08,7,0.14,21,0.43,397,8.12,3305,67.62,33,2.38,236,16.82,2589,1624,453,4246,20,5,7,25,585,4213,52,325
Texas,Cameron County,1,15629,4167,0,0,0.00,1,1,1,0,0,1,21.0,54159,1,1,1,1,1,0,0,0,12564,80.39,5710,36.54,4772,30.54,642,4.11,11227,71.84,68,0.44,143,0.92,0,0.00,60,0.38,1065,6.81,11517,73.69,66,1.59,436,10.45,8089,5938,830,13870,76,161,0,80,1442,14402,114,642
Texas,Cameron County,1,9119,2065,0,0,0.00,1,1,1,0,0,1,28.7,52034,1,1,1,1,1,0,0,0,8348,91.54,4487,49.21,3494,38.32,459,5.03,6863,75.26,25,0.28,11,0.12,0,0.00,52,0.57,1397,15.32,8126,89.11,31,1.51,381,18.44,5465,3768,523,7513,29,17,0,61,1499,8878,36,480
Texas,Cameron County,1,3780,1328,0,0,0.00,0,0,0,0,0,0,18.5,77580,1,1,1,1,1,0,0,0,3780,100.00,1540,40.74,1040,27.51,553,14.63,3119,82.51,21,0.56,104,2.75,0,0.00,16,0.42,520,13.76,2825,74.74,20,1.49,69,5.22,1857,1040,553,3119,21,104,0,16,520,2825,23,81
Texas,Cameron County,1,6063,1547,0,0,0.00,1,1,1,0,0,1,32.7,41250,1,1,1,1,1,0,0,0,5920,97.65,3629,59.86,2047,33.75,438,7.23,5144,84.84,23,0.37,7,0.11,6,0.10,27,0.44,714,11.78,5707,94.13,35,2.26,377,24.40,4023,2092,446,5272,23,7,6,27,728,5847,34,437
Texas,Cameron County,0,2756,769,0,0,0.00,0,0,0,0,0,1,31.9,38633,0,0,0,0,0,0,0,0,2756,100.00,1718,62.32,842,30.55,437,15.86,2544,92.31,3,0.11,3,0.11,0,0.00,11,0.40,195,7.08,2390,86.72,8,1.03,217,28.16,2676,842,437,2544,3,3,0,11,195,2390,11,301
Texas,Cameron County,1,2973,741,0,0,0.00,1,1,1,0,0,1,31.4,32464,1,1,1,1,1,0,0,0,2973,100.00,1885,63.41,1148,38.61,181,6.09,2519,84.73,16,0.54,0,0.00,0,0.00,5,0.17,433,14.56,2890,97.21,72,9.66,277,37.41,1821,1148,181,2519,16,0,0,5,433,2890,71,275
Texas,Cameron County,1,3662,1197,0,19,0.52,1,1,1,1,1,1,22.2,37313,1,1,1,1,1,0,0,1,3662,100.00,2431,66.40,1154,31.51,617,16.85,3141,85.77,12,0.33,13,0.35,1,0.03,16,0.44,479,13.08,2984,81.49,104,8.72,273,22.78,2582,1154,617,3141,12,13,1,16,479,2984,103,303
Texas,Cameron County,1,7644,1747,0,0,0.00,1,1,1,0,0,1,42.7,31406,1,1,1,1,1,0,0,0,6536,85.51,5135,67.18,2572,33.65,389,5.09,5772,75.51,10,0.13,11,0.15,0,0.00,12,0.16,731,9.56,6485,84.84,98,5.63,498,28.51,5503,3027,451,6699,11,25,0,19,890,7558,129,587
Texas,Cameron County,1,6488,1725,0,233,3.59,0,0,0,0,0,0,10.5,66452,0,1,0,1,0,0,0,0,5174,79.75,1444,22.25,1720,26.51,285,4.39,4739,73.05,23,0.35,29,0.44,0,0.00,12,0.18,371,5.72,4793,73.88,58,3.37,140,8.09,1734,2062,571,5939,34,42,0,26,447,6011,64,169
Texas,Cameron County,1,5192,1629,0,0,0.00,0,0,0,0,0,0,13.4,73160,0,1,0,1,0,0,0,0,3656,70.42,700,13.48,1011,19.47,370,7.13,3274,63.07,26,0.51,168,3.24,4,0.09,10,0.19,173,3.33,3137,60.42,50,3.05,104,6.36,999,1430,509,4652,31,221,5,17,266,4510,100,152
Texas,Cameron County,1,5621,1342,0,0,0.00,1,1,1,0,0,1,34.5,33297,1,1,1,1,1,0,0,0,3357,59.72,2440,43.42,1219,21.68,237,4.21,2885,51.33,20,0.36,1,0.02,1,0.02,10,0.18,439,7.82,3092,55.01,17,1.26,267,19.92,3684,2172,324,4778,27,9,1,25,781,5312,34,405
Texas,Cameron County,0,5380,1521,0,0,0.00,0,0,0,1,1,1,18.6,40793,0,0,0,0,0,0,0,1,2724,50.63,1916,35.61,905,16.82,308,5.72,2374,44.13,12,0.22,9,0.17,3,0.06,6,0.11,320,5.95,2609,48.50,104,6.82,278,18.27,3702,1727,705,4695,17,9,3,13,643,5208,212,573
Texas,Cameron County,1,4290,1576,0,127,2.96,0,1,0,1,1,1,33.8,45647,0,1,0,1,0,0,0,1,2631,61.33,1264,29.47,619,14.43,615,14.34,2338,54.49,13,0.29,14,0.33,4,0.09,11,0.27,251,5.86,2139,49.85,162,10.28,229,14.51,2279,1070,896,3828,18,21,5,17,401,3529,206,356
Texas,Cameron County,1,4185,1609,0,40,0.96,0,1,0,0,0,1,35.6,37639,0,1,0,1,0,0,0,0,1671,39.93,1035,24.72,413,9.88,202,4.84,1483,35.44,8,0.18,46,1.09,0,0.00,7,0.16,128,3.06,1475,35.25,30,1.84,95,5.89,2571,1143,486,3785,18,85,0,11,286,3662,65,218
Texas,Cameron County,1,2242,736,0,118,5.26,0,1,0,0,0,1,43.7,28542,0,1,0,1,0,0,0,0,1345,59.98,999,44.54,423,18.85,132,5.89,1120,49.95,4,0.16,19,0.87,1,0.04,7,0.30,194,8.67,1241,55.33,71,9.65,179,24.30,1448,736,235,1886,12,23,1,8,312,2089,106,267
Texas,Cameron County,1,2647,943,0,0,0.00,0,1,0,0,0,1,20.4,42132,0,1,0,1,0,0,0,0,1302,49.19,652,24.64,300,11.33,220,8.31,1162,43.88,7,0.25,1,0.05,0,0.00,6,0.24,126,4.77,1178,44.52,47,4.99,89,9.42,1386,612,490,2407,11,3,0,8,218,2392,111,177
Texas,Cameron County,1,3905,1186,0,0,0.00,1,1,1,0,0,1,36.5,47969,1,1,1,1,1,0,0,0,3905,100.00,2156,55.21,1251,32.04,464,11.88,3317,84.94,9,0.23,19,0.49,0,0.00,8,0.20,552,14.14,3439,88.07,31,2.64,236,19.89,2566,1251,464,3317,9,19,0,8,552,3439,34,250
Texas,Cameron County,1,3972,1424,0,75,1.89,1,1,1,0,0,1,28.7,48725,1,1,1,1,1,0,0,0,3494,87.96,1638,41.23,1038,26.13,434,10.92,3210,80.82,8,0.20,43,1.09,0,0.00,3,0.06,230,5.79,3058,76.99,69,4.86,243,17.10,1575,1147,548,3630,8,51,0,3,280,3451,77,270
Texas,Cameron County,1,5075,1515,0,0,0.00,0,1,0,1,1,1,44.7,28472,0,1,0,1,0,0,0,1,2688,52.97,1951,38.43,1032,20.33,264,5.21,2278,44.89,8,0.16,24,0.48,0,0.00,7,0.14,371,7.30,2560,50.44,107,7.04,382,25.23,3501,1860,532,4302,15,32,1,7,718,4813,201,649
Texas,Cameron County,1,2236,609,0,0,0.00,1,1,1,0,0,1,48.7,23100,1,1,1,1,1,0,0,0,2236,100.00,1895,84.73,760,33.99,303,13.55,2039,91.19,3,0.13,2,0.09,0,0.00,1,0.04,191,8.54,2085,93.25,48,7.87,198,32.43,1747,760,303,2039,3,2,0,1,191,2085,51,216
Texas,Cameron County,1,2553,667,0,0,0.00,1,1,1,0,0,1,38.1,34901,1,1,1,1,1,0,0,0,2461,96.41,1799,70.45,831,32.57,246,9.62,2134,83.58,6,0.24,4,0.16,0,0.00,0,0.00,318,12.45,2350,92.04,49,7.35,285,42.71,1618,879,248,2218,6,4,0,0,325,2441,47,282
Texas,Cameron County,1,3666,960,0,0,0.00,1,1,1,0,0,1,34.0,32365,1,1,1,1,1,0,0,0,3478,94.87,2567,70.02,1228,33.49,264,7.21,3018,82.31,19,0.52,0,0.00,0,0.00,6,0.16,436,11.88,3379,92.16,95,9.87,282,29.34,2642,1302,275,3185,19,0,0,6,456,3564,104,309
